timestamp,src_ip,request,violation,response_code,bytes_sent,bytes_received,request_rate,bot_signature,severity,user_agent,ip_reputation,label
2024-02-24T12:26:27Z,192.168.1.6,/api/resource?id=594,None,200,3752,2550,1364,Unknown,Low,PostmanRuntime,Good,0
2024-02-11T12:11:47Z,192.168.1.83,/api/attack?id=931,Brute Force,401,5471,381,3443,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-26T12:55:22Z,192.168.1.132,/api/attack?id=245,SQL Injection,403,2604,1027,1658,Unknown,High,PostmanRuntime,Suspicious,1
2024-02-23T12:35:18Z,192.168.1.128,/api/resource?id=187,None,200,2683,522,1764,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-8T12:43:13Z,192.168.1.12,/api/resource?id=130,None,200,4792,2193,1923,Unknown,Low,SQLMap,Good,0
2024-02-21T12:35:31Z,192.168.1.210,/api/resource?id=509,None,200,3723,708,1445,Unknown,Low,PostmanRuntime,Good,0
2024-02-4T12:30:25Z,192.168.1.234,/api/resource?id=301,None,200,4696,1203,1199,Unknown,Low,Mozilla/5.0,Good,0
2024-02-10T12:16:54Z,192.168.1.205,/api/attack?id=606,Credential Stuffing,401,6086,1163,2496,Unknown,High,curl/7.68.0,Suspicious,1
2024-02-16T12:55:27Z,192.168.1.53,/api/resource?id=353,None,200,2939,643,1865,Unknown,Low,SQLMap,Good,0
2024-02-4T12:48:19Z,192.168.1.248,/api/resource?id=129,None,200,2325,1921,840,Unknown,Low,Mozilla/5.0,Good,0
2024-02-14T12:36:21Z,192.168.1.35,/api/attack?id=353,SQL Injection,403,2726,947,1138,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-20T12:39:16Z,192.168.1.32,/api/attack?id=620,XSS,403,2430,692,750,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-2T12:31:28Z,192.168.1.45,/api/resource?id=757,None,200,1294,2437,1087,Unknown,Low,SQLMap,Good,0
2024-02-5T12:37:49Z,192.168.1.114,/api/resource?id=943,None,200,4061,1190,386,Unknown,Low,curl/7.68.0,Good,0
2024-02-3T12:19:45Z,192.168.1.235,/api/attack?id=112,Credential Stuffing,401,5596,854,2756,Unknown,Medium,Nmap Scripting Engine,Malicious,1
2024-02-25T12:25:25Z,192.168.1.9,/api/attack?id=412,DDoS,503,9887,559,7889,Known Malicious,Medium,curl/7.68.0,Suspicious,1
2024-02-20T12:25:45Z,192.168.1.17,/api/resource?id=345,None,200,4692,1872,658,Unknown,Low,curl/7.68.0,Good,0
2024-02-21T12:55:28Z,192.168.1.42,/api/attack?id=331,SQL Injection,403,3001,1133,1910,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-10T12:19:47Z,192.168.1.143,/api/resource?id=166,None,200,1043,776,1858,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-15T12:33:25Z,192.168.1.205,/api/resource?id=181,None,200,2414,1991,552,Unknown,Low,SQLMap,Good,0
2024-02-26T12:55:55Z,192.168.1.226,/api/attack?id=784,XSS,403,1508,829,1571,Known Malicious,High,PostmanRuntime,Malicious,1
2024-02-26T12:37:27Z,192.168.1.52,/api/attack?id=639,Credential Stuffing,401,6233,1015,2446,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-1T12:49:17Z,192.168.1.32,/api/attack?id=722,XSS,403,1780,743,751,Known Malicious,High,SQLMap,Suspicious,1
2024-02-15T12:35:47Z,192.168.1.217,/api/resource?id=444,None,200,3893,1216,1039,Unknown,Low,SQLMap,Good,0
2024-02-8T12:48:54Z,192.168.1.23,/api/resource?id=114,None,200,3024,786,1958,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-17T12:59:15Z,192.168.1.54,/api/attack?id=918,Credential Stuffing,401,5613,1178,2871,Known Malicious,Medium,Nmap Scripting Engine,Malicious,1
2024-02-6T12:48:23Z,192.168.1.107,/api/attack?id=955,Credential Stuffing,401,6323,1129,2290,Unknown,High,SQLMap,Malicious,1
2024-02-8T12:39:38Z,192.168.1.208,/api/attack?id=710,XSS,403,1940,615,733,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-1T12:36:24Z,192.168.1.223,/api/resource?id=647,None,200,3222,1774,534,Unknown,Low,Mozilla/5.0,Good,0
2024-02-11T12:45:49Z,192.168.1.91,/api/attack?id=122,DDoS,503,9741,692,8214,Unknown,High,SQLMap,Suspicious,1
2024-02-5T12:40:38Z,192.168.1.109,/api/attack?id=138,Credential Stuffing,401,6318,1021,2973,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-9T12:37:17Z,192.168.1.193,/api/attack?id=222,DDoS,503,9540,433,7805,Unknown,High,curl/7.68.0,Malicious,1
2024-02-28T12:12:33Z,192.168.1.225,/api/resource?id=932,None,200,1306,864,812,Unknown,Low,PostmanRuntime,Good,0
2024-02-20T12:38:25Z,192.168.1.136,/api/resource?id=597,None,200,4260,2653,1739,Unknown,Low,PostmanRuntime,Good,0
2024-02-26T12:51:49Z,192.168.1.200,/api/attack?id=926,XSS,403,2048,650,732,Known Malicious,Medium,Nmap Scripting Engine,Malicious,1
2024-02-25T12:12:49Z,192.168.1.74,/api/attack?id=674,Brute Force,401,5121,470,2548,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-17T12:53:28Z,192.168.1.45,/api/resource?id=805,None,200,1323,2762,850,Unknown,Low,curl/7.68.0,Good,0
2024-02-13T12:54:44Z,192.168.1.169,/api/attack?id=820,DDoS,503,10499,358,8498,Known Malicious,High,curl/7.68.0,Suspicious,1
2024-02-24T12:29:42Z,192.168.1.139,/api/resource?id=478,None,200,3827,1632,1736,Unknown,Low,PostmanRuntime,Good,0
2024-02-11T12:45:22Z,192.168.1.215,/api/resource?id=391,None,200,1898,2312,1549,Unknown,Low,Mozilla/5.0,Good,0
2024-02-1T12:26:58Z,192.168.1.36,/api/resource?id=234,None,200,518,2238,1946,Unknown,Low,Mozilla/5.0,Good,0
2024-02-27T12:34:55Z,192.168.1.219,/api/resource?id=363,None,200,1065,2904,280,Unknown,Low,curl/7.68.0,Good,0
2024-02-24T12:48:36Z,192.168.1.179,/api/resource?id=360,None,200,876,1764,1021,Unknown,Low,SQLMap,Good,0
2024-02-10T12:59:51Z,192.168.1.61,/api/attack?id=658,SQL Injection,403,3391,1058,1142,Unknown,Medium,SQLMap,Suspicious,1
2024-02-22T12:31:20Z,192.168.1.137,/api/attack?id=930,DDoS,503,10011,622,8079,Known Malicious,Medium,curl/7.68.0,Malicious,1
2024-02-8T12:36:49Z,192.168.1.154,/api/attack?id=404,Credential Stuffing,401,5940,1047,2905,Unknown,Medium,Mozilla/5.0,Suspicious,1
2024-02-25T12:37:53Z,192.168.1.164,/api/attack?id=654,Credential Stuffing,401,6194,1094,2562,Unknown,Medium,PostmanRuntime,Suspicious,1
2024-02-25T12:41:47Z,192.168.1.27,/api/resource?id=478,None,200,2380,1025,105,Unknown,Low,Mozilla/5.0,Good,0
2024-02-6T12:40:55Z,192.168.1.83,/api/attack?id=489,DDoS,503,9690,626,7729,Known Malicious,Medium,SQLMap,Malicious,1
2024-02-20T12:19:53Z,192.168.1.235,/api/attack?id=626,XSS,403,2019,973,1573,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-19T12:59:52Z,192.168.1.165,/api/attack?id=842,Credential Stuffing,401,5504,1162,2547,Unknown,Medium,SQLMap,Malicious,1
2024-02-8T12:26:34Z,192.168.1.21,/api/resource?id=521,None,200,2982,2677,207,Unknown,Low,SQLMap,Good,0
2024-02-7T12:44:33Z,192.168.1.177,/api/resource?id=573,None,200,2443,1959,1268,Unknown,Low,Mozilla/5.0,Good,0
2024-02-25T12:53:52Z,192.168.1.53,/api/resource?id=328,None,200,2329,1664,740,Unknown,Low,PostmanRuntime,Good,0
2024-02-16T12:53:51Z,192.168.1.240,/api/attack?id=765,SQL Injection,403,2861,1155,1353,Unknown,Medium,PostmanRuntime,Suspicious,1
2024-02-16T12:44:18Z,192.168.1.231,/api/attack?id=917,DDoS,503,10398,472,7793,Known Malicious,Medium,curl/7.68.0,Malicious,1
2024-02-22T12:29:40Z,192.168.1.146,/api/resource?id=640,None,200,2152,744,1327,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-7T12:10:15Z,192.168.1.92,/api/resource?id=859,None,200,1297,2524,223,Unknown,Low,Mozilla/5.0,Good,0
2024-02-24T12:15:43Z,192.168.1.72,/api/attack?id=840,SQL Injection,403,3073,911,1486,Unknown,High,curl/7.68.0,Malicious,1
2024-02-21T12:19:59Z,192.168.1.31,/api/attack?id=791,Credential Stuffing,401,5907,950,2118,Unknown,High,curl/7.68.0,Malicious,1
2024-02-11T12:42:42Z,192.168.1.28,/api/attack?id=540,SQL Injection,403,3380,946,1795,Unknown,High,Nmap Scripting Engine,Suspicious,1
2024-02-10T12:43:32Z,192.168.1.155,/api/resource?id=454,None,200,577,2349,645,Unknown,Low,curl/7.68.0,Good,0
2024-02-22T12:54:17Z,192.168.1.207,/api/attack?id=368,Brute Force,401,5463,681,3234,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-1T12:56:45Z,192.168.1.243,/api/resource?id=567,None,200,2848,2255,1505,Unknown,Low,PostmanRuntime,Good,0
2024-02-14T12:28:56Z,192.168.1.126,/api/attack?id=667,XSS,403,2194,661,871,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-15T12:42:52Z,192.168.1.91,/api/resource?id=492,None,200,1678,2343,1126,Unknown,Low,PostmanRuntime,Good,0
2024-02-1T12:27:17Z,192.168.1.201,/api/attack?id=203,Credential Stuffing,401,6432,1147,2568,Known Malicious,High,Nmap Scripting Engine,Suspicious,1
2024-02-23T12:41:33Z,192.168.1.215,/api/resource?id=519,None,200,3452,1270,1128,Unknown,Low,Mozilla/5.0,Good,0
2024-02-13T12:41:14Z,192.168.1.45,/api/resource?id=793,None,200,3570,2908,617,Unknown,Low,curl/7.68.0,Good,0
2024-02-14T12:15:28Z,192.168.1.193,/api/resource?id=902,None,200,2342,2903,1421,Unknown,Low,Mozilla/5.0,Good,0
2024-02-16T12:12:55Z,192.168.1.169,/api/attack?id=548,XSS,403,1540,963,1648,Unknown,High,PostmanRuntime,Suspicious,1
2024-02-19T12:17:26Z,192.168.1.156,/api/attack?id=481,Credential Stuffing,401,5731,815,2036,Known Malicious,High,SQLMap,Malicious,1
2024-02-12T12:55:52Z,192.168.1.154,/api/resource?id=327,None,200,3849,1717,396,Unknown,Low,PostmanRuntime,Good,0
2024-02-6T12:19:30Z,192.168.1.222,/api/attack?id=459,Brute Force,401,5430,678,2875,Unknown,High,Nmap Scripting Engine,Suspicious,1
2024-02-13T12:17:23Z,192.168.1.8,/api/resource?id=903,None,200,1552,741,955,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-15T12:57:51Z,192.168.1.57,/api/attack?id=791,Credential Stuffing,401,6303,1160,2538,Unknown,Medium,SQLMap,Malicious,1
2024-02-14T12:29:24Z,192.168.1.15,/api/attack?id=722,Credential Stuffing,401,6153,891,2479,Known Malicious,Medium,curl/7.68.0,Suspicious,1
2024-02-20T12:59:38Z,192.168.1.176,/api/attack?id=752,XSS,403,1673,876,1505,Known Malicious,Medium,SQLMap,Malicious,1
2024-02-6T12:57:44Z,192.168.1.247,/api/resource?id=679,None,200,2036,2759,931,Unknown,Low,Mozilla/5.0,Good,0
2024-02-11T12:30:40Z,192.168.1.108,/api/resource?id=512,None,200,1232,2140,946,Unknown,Low,Mozilla/5.0,Good,0
2024-02-2T12:52:48Z,192.168.1.70,/api/attack?id=365,DDoS,503,9885,595,8116,Unknown,High,SQLMap,Malicious,1
2024-02-18T12:17:42Z,192.168.1.142,/api/resource?id=612,None,200,3806,2147,172,Unknown,Low,SQLMap,Good,0
2024-02-10T12:11:29Z,192.168.1.136,/api/resource?id=314,None,200,2879,2109,1592,Unknown,Low,curl/7.68.0,Good,0
2024-02-24T12:18:42Z,192.168.1.10,/api/resource?id=186,None,200,4595,1877,201,Unknown,Low,curl/7.68.0,Good,0
2024-02-16T12:57:36Z,192.168.1.110,/api/resource?id=215,None,200,4675,871,296,Unknown,Low,curl/7.68.0,Good,0
2024-02-23T12:16:23Z,192.168.1.59,/api/resource?id=362,None,200,1519,679,1541,Unknown,Low,Mozilla/5.0,Good,0
2024-02-25T12:18:44Z,192.168.1.194,/api/resource?id=418,None,200,1513,2717,298,Unknown,Low,Mozilla/5.0,Good,0
2024-02-10T12:37:58Z,192.168.1.21,/api/attack?id=211,Credential Stuffing,401,5651,912,2727,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-26T12:45:28Z,192.168.1.229,/api/resource?id=782,None,200,770,2163,949,Unknown,Low,SQLMap,Good,0
2024-02-10T12:19:42Z,192.168.1.150,/api/resource?id=657,None,200,2824,914,1205,Unknown,Low,PostmanRuntime,Good,0
2024-02-16T12:37:17Z,192.168.1.43,/api/attack?id=123,Credential Stuffing,401,6269,1042,2452,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-5T12:57:38Z,192.168.1.81,/api/resource?id=939,None,200,1181,2482,1073,Unknown,Low,curl/7.68.0,Good,0
2024-02-4T12:33:47Z,192.168.1.4,/api/attack?id=644,Credential Stuffing,401,6293,910,2861,Unknown,High,SQLMap,Malicious,1
2024-02-8T12:21:59Z,192.168.1.57,/api/resource?id=855,None,200,1712,2575,473,Unknown,Low,PostmanRuntime,Good,0
2024-02-22T12:11:49Z,192.168.1.141,/api/attack?id=710,Credential Stuffing,401,6150,1024,2409,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-20T12:10:17Z,192.168.1.231,/api/attack?id=258,DDoS,503,10497,538,8332,Known Malicious,High,Nmap Scripting Engine,Malicious,1
2024-02-4T12:48:55Z,192.168.1.38,/api/resource?id=323,None,200,1688,2737,1904,Unknown,Low,PostmanRuntime,Good,0
2024-02-14T12:33:37Z,192.168.1.148,/api/resource?id=570,None,200,1567,2824,1222,Unknown,Low,PostmanRuntime,Good,0
2024-02-17T12:49:15Z,192.168.1.104,/api/attack?id=700,XSS,403,1884,689,1328,Unknown,High,PostmanRuntime,Suspicious,1
2024-02-28T12:33:48Z,192.168.1.146,/api/attack?id=656,SQL Injection,403,2768,1161,1995,Known Malicious,Medium,curl/7.68.0,Suspicious,1
2024-02-1T12:15:58Z,192.168.1.194,/api/attack?id=154,DDoS,503,9605,678,7556,Unknown,High,SQLMap,Suspicious,1
2024-02-24T12:39:37Z,192.168.1.119,/api/attack?id=295,Credential Stuffing,401,6495,1044,2832,Unknown,Medium,SQLMap,Suspicious,1
2024-02-9T12:11:51Z,192.168.1.130,/api/resource?id=642,None,200,2470,2044,897,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-12T12:19:54Z,192.168.1.218,/api/resource?id=592,None,200,3380,1651,562,Unknown,Low,PostmanRuntime,Good,0
2024-02-2T12:33:25Z,192.168.1.103,/api/attack?id=968,DDoS,503,9822,323,7977,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-20T12:19:26Z,192.168.1.180,/api/resource?id=751,None,200,3152,1214,1577,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-16T12:56:55Z,192.168.1.98,/api/attack?id=563,Credential Stuffing,401,5985,1197,2655,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-27T12:18:52Z,192.168.1.174,/api/attack?id=951,DDoS,503,10226,598,7769,Known Malicious,High,Mozilla/5.0,Suspicious,1
2024-02-26T12:11:21Z,192.168.1.21,/api/resource?id=713,None,200,4126,1053,784,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-22T12:44:11Z,192.168.1.10,/api/resource?id=621,None,200,1786,1678,629,Unknown,Low,Mozilla/5.0,Good,0
2024-02-23T12:27:59Z,192.168.1.25,/api/resource?id=983,None,200,4258,510,528,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-3T12:36:34Z,192.168.1.13,/api/resource?id=117,None,200,1502,2405,1218,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-25T12:29:35Z,192.168.1.116,/api/attack?id=963,XSS,403,1934,710,1000,Known Malicious,High,SQLMap,Suspicious,1
2024-02-5T12:56:45Z,192.168.1.110,/api/attack?id=818,XSS,403,1931,982,1360,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-28T12:15:17Z,192.168.1.136,/api/resource?id=197,None,200,970,2171,623,Unknown,Low,SQLMap,Good,0
2024-02-12T12:21:47Z,192.168.1.103,/api/attack?id=428,Credential Stuffing,401,5719,1032,2150,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-15T12:25:18Z,192.168.1.251,/api/resource?id=711,None,200,4542,1237,1105,Unknown,Low,curl/7.68.0,Good,0
2024-02-19T12:39:31Z,192.168.1.202,/api/attack?id=234,SQL Injection,403,2636,887,1387,Known Malicious,High,SQLMap,Suspicious,1
2024-02-2T12:45:14Z,192.168.1.52,/api/attack?id=476,Credential Stuffing,401,5867,995,2076,Unknown,Medium,SQLMap,Malicious,1
2024-02-4T12:32:37Z,192.168.1.184,/api/resource?id=450,None,200,3868,1809,626,Unknown,Low,curl/7.68.0,Good,0
2024-02-13T12:41:38Z,192.168.1.61,/api/attack?id=114,DDoS,503,9554,662,8422,Known Malicious,Medium,curl/7.68.0,Malicious,1
2024-02-7T12:55:10Z,192.168.1.42,/api/resource?id=583,None,200,4665,633,890,Unknown,Low,curl/7.68.0,Good,0
2024-02-25T12:16:20Z,192.168.1.59,/api/resource?id=733,None,200,3589,1101,1977,Unknown,Low,curl/7.68.0,Good,0
2024-02-25T12:54:10Z,192.168.1.209,/api/attack?id=925,XSS,403,2420,756,1406,Unknown,Medium,Nmap Scripting Engine,Suspicious,1
2024-02-22T12:26:40Z,192.168.1.207,/api/attack?id=302,SQL Injection,403,3235,944,1557,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-8T12:55:12Z,192.168.1.4,/api/attack?id=610,Brute Force,401,5302,473,3092,Unknown,Medium,curl/7.68.0,Suspicious,1
2024-02-3T12:44:38Z,192.168.1.52,/api/resource?id=450,None,200,2325,1699,927,Unknown,Low,SQLMap,Good,0
2024-02-11T12:48:34Z,192.168.1.29,/api/resource?id=232,None,200,3313,1332,463,Unknown,Low,PostmanRuntime,Good,0
2024-02-5T12:35:36Z,192.168.1.39,/api/attack?id=333,DDoS,503,9939,378,8110,Known Malicious,Medium,Mozilla/5.0,Suspicious,1
2024-02-13T12:43:26Z,192.168.1.41,/api/resource?id=872,None,200,652,2552,1809,Unknown,Low,SQLMap,Good,0
2024-02-28T12:13:26Z,192.168.1.215,/api/attack?id=121,Credential Stuffing,401,5725,997,2339,Unknown,High,curl/7.68.0,Malicious,1
2024-02-26T12:32:39Z,192.168.1.206,/api/attack?id=240,DDoS,503,9540,449,8361,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-1T12:20:55Z,192.168.1.35,/api/resource?id=825,None,200,2837,2845,1865,Unknown,Low,PostmanRuntime,Good,0
2024-02-12T12:23:54Z,192.168.1.214,/api/attack?id=344,XSS,403,2298,985,1686,Unknown,Medium,SQLMap,Suspicious,1
2024-02-7T12:41:54Z,192.168.1.237,/api/attack?id=955,Brute Force,401,4929,460,3477,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-15T12:39:42Z,192.168.1.140,/api/attack?id=212,DDoS,503,9538,326,7725,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-13T12:13:55Z,192.168.1.204,/api/resource?id=478,None,200,631,2461,811,Unknown,Low,Mozilla/5.0,Good,0
2024-02-12T12:10:36Z,192.168.1.178,/api/attack?id=553,Credential Stuffing,401,6480,864,2242,Unknown,Medium,curl/7.68.0,Suspicious,1
2024-02-11T12:19:24Z,192.168.1.53,/api/attack?id=306,SQL Injection,403,2639,1077,1559,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-24T12:17:20Z,192.168.1.186,/api/resource?id=594,None,200,4799,962,1922,Unknown,Low,curl/7.68.0,Good,0
2024-02-2T12:47:29Z,192.168.1.133,/api/resource?id=513,None,200,1202,1037,1759,Unknown,Low,Mozilla/5.0,Good,0
2024-02-10T12:31:20Z,192.168.1.230,/api/resource?id=412,None,200,4045,2415,1818,Unknown,Low,SQLMap,Good,0
2024-02-14T12:27:11Z,192.168.1.20,/api/attack?id=887,SQL Injection,403,3209,1125,1506,Known Malicious,Medium,PostmanRuntime,Malicious,1
2024-02-7T12:48:36Z,192.168.1.125,/api/resource?id=733,None,200,4599,2947,1055,Unknown,Low,curl/7.68.0,Good,0
2024-02-19T12:11:35Z,192.168.1.248,/api/attack?id=977,Brute Force,401,4903,527,2909,Unknown,Medium,curl/7.68.0,Malicious,1
2024-02-16T12:58:12Z,192.168.1.10,/api/resource?id=231,None,200,2963,1883,217,Unknown,Low,SQLMap,Good,0
2024-02-9T12:47:53Z,192.168.1.74,/api/resource?id=881,None,200,2904,618,270,Unknown,Low,SQLMap,Good,0
2024-02-28T12:41:18Z,192.168.1.213,/api/attack?id=357,SQL Injection,403,3460,1026,1862,Unknown,High,SQLMap,Suspicious,1
2024-02-2T12:50:38Z,192.168.1.168,/api/attack?id=508,SQL Injection,403,3081,1177,1041,Known Malicious,Medium,Mozilla/5.0,Malicious,1
2024-02-10T12:19:24Z,192.168.1.201,/api/resource?id=334,None,200,4004,750,1401,Unknown,Low,Mozilla/5.0,Good,0
2024-02-15T12:39:21Z,192.168.1.239,/api/resource?id=588,None,200,3116,1915,155,Unknown,Low,curl/7.68.0,Good,0
2024-02-3T12:10:24Z,192.168.1.150,/api/resource?id=362,None,200,1855,2850,1002,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-25T12:30:14Z,192.168.1.21,/api/attack?id=850,Credential Stuffing,401,6160,949,2484,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-8T12:52:39Z,192.168.1.109,/api/attack?id=770,Brute Force,401,5145,504,2561,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-21T12:33:21Z,192.168.1.212,/api/resource?id=129,None,200,4623,1594,1816,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-16T12:26:44Z,192.168.1.20,/api/attack?id=773,Credential Stuffing,401,6177,1118,2810,Unknown,High,PostmanRuntime,Suspicious,1
2024-02-21T12:23:42Z,192.168.1.170,/api/resource?id=891,None,200,4418,1047,363,Unknown,Low,PostmanRuntime,Good,0
2024-02-16T12:54:23Z,192.168.1.126,/api/attack?id=279,DDoS,503,9769,486,7878,Unknown,Medium,Mozilla/5.0,Suspicious,1
2024-02-2T12:18:17Z,192.168.1.40,/api/resource?id=332,None,200,602,2660,1050,Unknown,Low,Mozilla/5.0,Good,0
2024-02-12T12:46:45Z,192.168.1.104,/api/attack?id=371,XSS,403,1744,742,915,Known Malicious,Medium,curl/7.68.0,Suspicious,1
2024-02-9T12:35:34Z,192.168.1.162,/api/resource?id=194,None,200,2941,1939,853,Unknown,Low,SQLMap,Good,0
2024-02-2T12:45:49Z,192.168.1.223,/api/attack?id=189,XSS,403,1758,867,1485,Unknown,Medium,Mozilla/5.0,Malicious,1
2024-02-26T12:57:44Z,192.168.1.54,/api/attack?id=687,XSS,403,1959,952,953,Known Malicious,Medium,PostmanRuntime,Suspicious,1
2024-02-4T12:34:43Z,192.168.1.45,/api/attack?id=907,Credential Stuffing,401,6467,807,2214,Unknown,Medium,Mozilla/5.0,Suspicious,1
2024-02-7T12:28:27Z,192.168.1.92,/api/resource?id=638,None,200,2491,1926,1634,Unknown,Low,curl/7.68.0,Good,0
2024-02-26T12:27:56Z,192.168.1.129,/api/resource?id=269,None,200,1084,2497,348,Unknown,Low,Mozilla/5.0,Good,0
2024-02-16T12:44:45Z,192.168.1.243,/api/resource?id=658,None,200,1226,1841,883,Unknown,Low,curl/7.68.0,Good,0
2024-02-6T12:45:58Z,192.168.1.212,/api/resource?id=395,None,200,1595,814,994,Unknown,Low,curl/7.68.0,Good,0
2024-02-2T12:35:18Z,192.168.1.81,/api/attack?id=833,Brute Force,401,5392,557,2864,Known Malicious,Medium,SQLMap,Suspicious,1
2024-02-28T12:47:50Z,192.168.1.167,/api/attack?id=834,Brute Force,401,4773,341,2654,Unknown,Medium,Mozilla/5.0,Suspicious,1
2024-02-11T12:51:19Z,192.168.1.198,/api/attack?id=774,Brute Force,401,5281,449,3263,Unknown,High,SQLMap,Malicious,1
2024-02-19T12:35:57Z,192.168.1.186,/api/resource?id=770,None,200,1854,1422,435,Unknown,Low,curl/7.68.0,Good,0
2024-02-14T12:41:18Z,192.168.1.155,/api/attack?id=223,Credential Stuffing,401,5873,1104,2844,Known Malicious,High,Mozilla/5.0,Malicious,1
2024-02-20T12:42:31Z,192.168.1.237,/api/attack?id=502,Brute Force,401,5049,438,3271,Unknown,High,SQLMap,Malicious,1
2024-02-10T12:51:17Z,192.168.1.114,/api/attack?id=255,Credential Stuffing,401,6342,1073,2856,Known Malicious,Medium,Nmap Scripting Engine,Malicious,1
2024-02-25T12:29:20Z,192.168.1.241,/api/attack?id=262,Credential Stuffing,401,5563,1063,2695,Unknown,High,PostmanRuntime,Malicious,1
2024-02-18T12:59:23Z,192.168.1.101,/api/resource?id=729,None,200,3817,1133,369,Unknown,Low,Mozilla/5.0,Good,0
2024-02-17T12:15:15Z,192.168.1.107,/api/resource?id=448,None,200,4891,2806,696,Unknown,Low,Mozilla/5.0,Good,0
2024-02-2T12:57:25Z,192.168.1.96,/api/attack?id=604,Credential Stuffing,401,5922,1120,2182,Known Malicious,High,SQLMap,Malicious,1
2024-02-16T12:44:41Z,192.168.1.121,/api/resource?id=526,None,200,1000,777,1024,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-23T12:10:15Z,192.168.1.231,/api/attack?id=969,Credential Stuffing,401,6469,885,2325,Known Malicious,High,curl/7.68.0,Malicious,1
2024-02-1T12:47:14Z,192.168.1.188,/api/resource?id=478,None,200,1062,2679,476,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-25T12:53:57Z,192.168.1.20,/api/attack?id=291,SQL Injection,403,2618,1116,1784,Unknown,Medium,curl/7.68.0,Suspicious,1
2024-02-8T12:30:30Z,192.168.1.17,/api/resource?id=271,None,200,2006,1455,909,Unknown,Low,PostmanRuntime,Good,0
2024-02-6T12:47:47Z,192.168.1.6,/api/resource?id=329,None,200,4665,2009,815,Unknown,Low,PostmanRuntime,Good,0
2024-02-22T12:39:31Z,192.168.1.160,/api/attack?id=869,XSS,403,1948,776,1364,Unknown,Medium,PostmanRuntime,Malicious,1
2024-02-22T12:40:39Z,192.168.1.211,/api/resource?id=620,None,200,3592,874,1060,Unknown,Low,SQLMap,Good,0
2024-02-6T12:54:29Z,192.168.1.87,/api/attack?id=665,Credential Stuffing,401,5763,962,2152,Known Malicious,Medium,PostmanRuntime,Suspicious,1
2024-02-25T12:46:13Z,192.168.1.207,/api/resource?id=959,None,200,3489,2521,1616,Unknown,Low,Nmap Scripting Engine,Good,0
2024-02-7T12:20:15Z,192.168.1.25,/api/resource?id=366,None,200,4663,2396,1992,Unknown,Low,SQLMap,Good,0
2024-02-24T12:34:16Z,192.168.1.51,/api/attack?id=632,DDoS,503,9732,481,8295,Unknown,High,SQLMap,Malicious,1
2024-02-4T12:18:29Z,192.168.1.201,/api/attack?id=817,SQL Injection,403,2700,847,1566,Known Malicious,High,SQLMap,Suspicious,1
2024-02-28T12:19:59Z,192.168.1.24,/api/resource?id=521,None,200,1740,1704,1236,Unknown,Low,curl/7.68.0,Good,0
2024-02-23T12:13:57Z,192.168.1.34,/api/attack?id=564,DDoS,503,9880,655,7742,Unknown,High,Mozilla/5.0,Suspicious,1
2024-02-25T12:50:52Z,192.168.1.247,/api/resource?id=176,None,200,2955,2868,203,Unknown,Low,curl/7.68.0,Good,0
